"REF_DATE","GEO","DGUID","Type of structure","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1096","","","","0"
"2010","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1124","","","","0"
"2011","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1103","","","","0"
"2012","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1191","","","","0"
"2013","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1099","","","","0"
"2014","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1207","","","","0"
"2015","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1143","","","","0"
"2016","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1274","","","","0"
"2017","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1342","","","","0"
"2018","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1513","","","","0"
"2019","Toronto, Ontario","2011S0503535","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823639","125.2.3","1613","","","","0"
"2009","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1334","","","","0"
"2010","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1356","","","","0"
"2011","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1386","","","","0"
"2012","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1403","","","","0"
"2013","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1490","","","","0"
"2014","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1496","","","","0"
"2015","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1545","","","","0"
"2016","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1567","","","","0"
"2017","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1674","","","","0"
"2018","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1703","","","","0"
"2019","Toronto, Ontario","2011S0503535","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823773","125.2.4","1719","","","","0"
"2009","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","758","","","","0"
"2010","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","777","","","","0"
"2011","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","819","","","","0"
"2012","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","837","","","","0"
"2013","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","873","","","","0"
"2014","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","896","","","","0"
"2015","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","937","","","","0"
"2016","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","957","","","","0"
"2017","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","1013","","","","0"
"2018","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","1080","","","","0"
"2019","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823907","125.1.1","1141","","","","0"
"2009","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","926","","","","0"
"2010","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","949","","","","0"
"2011","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","977","","","","0"
"2012","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","1007","","","","0"
"2013","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","1032","","","","0"
"2014","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","1067","","","","0"
"2015","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","1103","","","","0"
"2016","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","1132","","","","0"
"2017","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","1194","","","","0"
"2018","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","1261","","","","0"
"2019","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824041","125.1.2","1361","","","","0"
"2009","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1096","","","","0"
"2010","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1123","","","","0"
"2011","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1149","","","","0"
"2012","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1183","","","","0"
"2013","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1213","","","","0"
"2014","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1251","","","","0"
"2015","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1288","","","","0"
"2016","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1327","","","","0"
"2017","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1404","","","","0"
"2018","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1467","","","","0"
"2019","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824175","125.1.3","1562","","","","0"
"2009","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1290","","","","0"
"2010","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1322","","","","0"
"2011","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1349","","","","0"
"2012","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1413","","","","0"
"2013","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1454","","","","0"
"2014","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1458","","","","0"
"2015","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1510","","","","0"
"2016","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1515","","","","0"
"2017","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1569","","","","0"
"2018","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1633","","","","0"
"2019","Toronto, Ontario","2011S0503535","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824309","125.1.4","1732","","","","0"
"2009","Toronto, Ontario","2011S0503535","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824443","125.4.1","761","","","","0"
"2010","Toronto, Ontario","2011S0503535","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824443","125.4.1","778","","","","0"
"2011","Toronto, Ontario","2011S0503535","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824443","125.4.1","822","","","","0"
"2012","Toronto, Ontario","2011S0503535","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824443","125.4.1","841","","","","0"
